census t=148.2 insns=112371872 ld=75417263 st=20592977 pages1s=141 win64k avg=36 max=101 over3072=0/1465 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=149.2 insns=112370697 ld=75417973 st=20592267 pages1s=129 win64k avg=36 max=106 over3072=0/1465 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=150.2 insns=112372226 ld=75416877 st=20593363 pages1s=140 win64k avg=36 max=88 over3072=0/1465 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=151.2 insns=112447131 ld=75469413 st=20606363 pages1s=128 win64k avg=36 max=87 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=152.2 insns=112448597 ld=75468675 st=20607101 pages1s=138 win64k avg=36 max=87 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=153.2 insns=112370394 ld=75418115 st=20592125 pages1s=129 win64k avg=36 max=88 over3072=0/1465 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=154.2 insns=112448763 ld=75468383 st=20607393 pages1s=138 win64k avg=36 max=93 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=155.2 insns=112447072 ld=75469561 st=20606215 pages1s=129 win64k avg=36 max=102 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=156.2 insns=112448466 ld=75468741 st=20607035 pages1s=138 win64k avg=36 max=88 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=157.2 insns=112447177 ld=75469348 st=20606428 pages1s=131 win64k avg=36 max=88 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=158.2 insns=112448424 ld=75468733 st=20607043 pages1s=139 win64k avg=36 max=99 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=159.2 insns=112447577 ld=75469314 st=20606462 pages1s=130 win64k avg=36 max=97 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=160.2 insns=112448538 ld=75468694 st=20607082 pages1s=140 win64k avg=36 max=99 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=161.2 insns=112523885 ld=75521126 st=20620186 pages1s=128 win64k avg=36 max=88 over3072=0/1467 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=162.2 insns=112448532 ld=75468390 st=20607386 pages1s=140 win64k avg=36 max=90 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=163.2 insns=112447182 ld=75469592 st=20606184 pages1s=129 win64k avg=36 max=97 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=164.2 insns=112449073 ld=75468311 st=20607465 pages1s=140 win64k avg=36 max=111 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=165.2 insns=112447068 ld=75469547 st=20606229 pages1s=128 win64k avg=36 max=90 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=166.2 insns=112448436 ld=75468738 st=20607038 pages1s=138 win64k avg=36 max=90 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=167.2 insns=111833864 ld=75057563 st=20493925 pages1s=132 win64k avg=36 max=97 over3072=0/1458 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=168.2 insns=112371869 ld=75416938 st=20593302 pages1s=139 win64k avg=36 max=106 over3072=0/1465 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=169.2 insns=112524239 ld=75520768 st=20620544 pages1s=131 win64k avg=36 max=101 over3072=0/1467 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=170.2 insns=112448474 ld=75468635 st=20607141 pages1s=138 win64k avg=36 max=88 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=171.2 insns=112446975 ld=75469676 st=20606100 pages1s=131 win64k avg=36 max=97 over3072=0/1466 newpages=0 newwritten=0 (ever 22523 / 20814)
